Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Supplier Name,Supplier Contact,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Availability (Online/Store),Minimum Order Quantity,Return Policy,Seasonal Product,Supplier Location,Manufacturing Process,Product Ratings,Product Images
4JJ5JE6D,Laptop,Electronics,Product_KRKGP,216.61,85,Supplier_RZ5,HS79V@supplier.com,3,20x8x6 cm,2023-03-15,2025-01-01,JMFSS2,"SCM,06U",Green/Large,Online,5,No Returns,No,Location_E579H,Automated,2,img_ZO5LW.jpg
8FMTAHDN,Smartphone,Home Appliances,Product_6HQNI,303.24,20,Supplier_SSB,9G5JN@supplier.com,2,8x18x13 cm,2023-01-01,2026-01-01,4FNZP5,"D7N,0R4",Red/Small,Store,4,No Returns,No,Location_0MJFJ,Manual,5,img_S5LJW.jpg
EDK33HI5,Monitor,Home Appliances,Product_OYHO1,53.14,29,Supplier_17I,LMQK1@supplier.com,1,7x5x11 cm,2023-07-30,2024-01-01,SIQFGJ,"PPN,V2X",Blue/Medium,Store,4,No Returns,Yes,Location_ZKPVH,Automated,1,img_8CASY.jpg
RXJ07QNV,Headphones,Home Appliances,Product_BZFQS,438.25,55,Supplier_XL1,OP0VF@supplier.com,2,11x7x12 cm,2023-03-15,2025-01-01,TRCOY1,"FAG,BFF",Green/Large,Both,5,No Returns,Yes,Location_QDSRZ,Automated,5,img_UBMZU.jpg
ID83KEJ8,Smartphone,Clothing,Product_O5F3E,154.77,14,Supplier_R7M,J4LPH@supplier.com,2,7x15x5 cm,2023-03-15,2025-01-01,9NAKY0,"PAQ,WN8",Red/Small,Both,4,Exchange Only,Yes,Location_SKHD4,Manual,4,img_ZF85O.jpg
HB6D35WW,Laptop,Clothing,Product_D56JM,443.95,17,Supplier_RZP,JTMLL@supplier.com,3,8x17x8 cm,2023-01-01,2026-01-01,MP378C,"FFI,FZU",Green/Large,Both,2,Exchange Only,No,Location_YITFT,Manual,5,img_YOYS1.jpg
ATIYBVWS,Monitor,Clothing,Product_MWTKK,20.19,91,Supplier_UXS,K9B1G@supplier.com,3,7x19x8 cm,2023-03-15,2025-01-01,NZ8RJ4,"EDV,ZJ3",Blue/Medium,Both,2,Exchange Only,Yes,Location_EYUN3,Manual,1,img_EE53V.jpg
VWMO79SB,Laptop,Home Appliances,Product_L3AOZ,181.82,98,Supplier_X22,KHXAZ@supplier.com,2,12x5x14 cm,2023-07-30,2025-01-01,OSF1KU,"O4J,IAW",Blue/Medium,Both,1,30 Days,No,Location_D822N,Automated,1,img_5UI5L.jpg
OX129WTY,Smartphone,Home Appliances,Product_WERTG,10.1,22,Supplier_VGL,8SLBC@supplier.com,2,17x10x11 cm,2023-03-15,2026-01-01,57M5LY,"ZCT,FHX",Red/Small,Store,5,Exchange Only,No,Location_8CUX8,Manual,5,img_YG5PF.jpg
KX73F9UK,Laptop,Clothing,Product_SQZUZ,82.23,4,Supplier_FLU,1C39E@supplier.com,1,8x11x20 cm,2023-01-01,2024-01-01,QF92NG,"KLK,UDE",Blue/Medium,Both,2,No Returns,Yes,Location_73WFJ,Manual,1,img_ZID8T.jpg
Q3FE0SBF,Headphones,Home Appliances,Product_07Q7Q,496.49,31,Supplier_SG4,WEDRN@supplier.com,1,18x5x20 cm,2023-07-30,2024-01-01,J90J4W,"AKC,IT0",Green/Large,Online,3,30 Days,Yes,Location_UTHDA,Manual,4,img_S60ZT.jpg
ABD8GKV1,Smartphone,Clothing,Product_TDZEN,482.99,49,Supplier_YER,21GB8@supplier.com,1,6x10x15 cm,2023-07-30,2024-01-01,VAA45M,"GA0,V9H",Green/Large,Online,1,Exchange Only,No,Location_3W1Y2,Manual,1,img_LKP1V.jpg
W4LU92CO,Headphones,Home Appliances,Product_VVBE3,395.45,55,Supplier_TA1,HFRN5@supplier.com,2,10x10x10 cm,2023-03-15,2024-01-01,PXOKUK,"RJG,J6L",Red/Small,Online,4,30 Days,Yes,Location_7ZNBG,Manual,1,img_R47YM.jpg
FDSHJ15E,Smartphone,Clothing,Product_X7S2Y,93.47,41,Supplier_JFJ,XX0ED@supplier.com,3,8x10x20 cm,2023-01-01,2024-01-01,HPET1R,"9H9,BCY",Red/Small,Store,3,No Returns,No,Location_2E1WH,Automated,2,img_UQ7MQ.jpg
66OIPR1O,Headphones,Clothing,Product_JFSSL,104.53,44,Supplier_5U4,0NCL0@supplier.com,1,8x6x8 cm,2023-07-30,2024-01-01,KTVGIU,"U8R,L7T",Red/Small,Online,3,Exchange Only,No,Location_LKCXD,Manual,5,img_G58DX.jpg
YB3J0NAT,Monitor,Electronics,Product_P73ZE,12.05,7,Supplier_TIB,3RWU0@supplier.com,1,18x20x15 cm,2023-03-15,2026-01-01,56B9I4,"PG4,OBN",Blue/Medium,Store,4,30 Days,Yes,Location_0KYKX,Automated,3,img_JBFIG.jpg
AVUTL9VF,Laptop,Electronics,Product_YS27B,46.54,86,Supplier_EHM,HJN7R@supplier.com,2,11x19x9 cm,2023-03-15,2026-01-01,PKZ3PX,"VS5,3UI",Green/Large,Online,3,Exchange Only,Yes,Location_QNHU0,Automated,2,img_UUQ8O.jpg
IDGHWI7T,Monitor,Home Appliances,Product_748A1,467.13,31,Supplier_DJC,HTAM3@supplier.com,3,20x11x17 cm,2023-07-30,2024-01-01,IXQAQL,"5A5,LGL",Blue/Medium,Online,3,Exchange Only,No,Location_7CYFX,Automated,3,img_NYIEE.jpg
DU3GMHHT,Headphones,Electronics,Product_BHPVA,226.65,73,Supplier_YF6,KAY5C@supplier.com,3,12x15x13 cm,2023-07-30,2025-01-01,IANG3F,"1V3,W0E",Blue/Medium,Store,3,No Returns,Yes,Location_FQ5WF,Manual,3,img_WUATS.jpg
FVUVVQXH,Smartphone,Home Appliances,Product_6W35X,318.4,100,Supplier_BMI,KXZB7@supplier.com,1,17x8x11 cm,2023-07-30,2024-01-01,YFLE7C,"LAY,GTF",Green/Large,Store,5,No Returns,Yes,Location_RS9RF,Automated,5,img_EP9O1.jpg
BX7A7MNY,Laptop,Home Appliances,Product_O7SUX,241.8,90,Supplier_2U2,SQR77@supplier.com,2,17x9x15 cm,2023-07-30,2026-01-01,6LRC2P,"M1J,V2P",Red/Small,Online,4,No Returns,Yes,Location_GV53G,Manual,1,img_J9U49.jpg
EXD006E9,Laptop,Electronics,Product_6UZRE,59.18,9,Supplier_UU6,ZTAC9@supplier.com,1,18x8x10 cm,2023-01-01,2026-01-01,QI9TPW,"XBA,3BA",Blue/Medium,Online,5,No Returns,No,Location_LBC9K,Automated,3,img_I3WQD.jpg
KPHVGYCP,Monitor,Electronics,Product_RM7LX,219.07,30,Supplier_CWY,RIBO6@supplier.com,3,20x9x11 cm,2023-07-30,2025-01-01,F2B0NR,"S4S,L9Z",Blue/Medium,Store,4,Exchange Only,Yes,Location_7VTPE,Manual,1,img_PZ20B.jpg
RGO1EDZ0,Headphones,Home Appliances,Product_Y4BTY,176.09,86,Supplier_F95,8I00Y@supplier.com,3,7x17x5 cm,2023-01-01,2024-01-01,IWWXHY,"2UI,6CO",Blue/Medium,Store,2,No Returns,Yes,Location_ZXX14,Manual,2,img_J4AG0.jpg
JA8QX1NJ,Smartphone,Home Appliances,Product_87SHH,375.33,61,Supplier_Y0X,W6RS1@supplier.com,2,17x9x15 cm,2023-03-15,2026-01-01,WUQ9AG,"7H5,AST",Red/Small,Store,5,Exchange Only,No,Location_Y5Y8L,Manual,5,img_YWP8Y.jpg
ST9IM7UR,Headphones,Clothing,Product_64CP1,316.7,81,Supplier_FO0,DWKH3@supplier.com,3,14x19x14 cm,2023-01-01,2025-01-01,8WDGBA,"O9I,8K4",Red/Small,Both,2,Exchange Only,Yes,Location_GUNGM,Automated,1,img_MV8GL.jpg
CYJ736WD,Smartphone,Home Appliances,Product_J2Q3P,434.88,10,Supplier_24N,YZPHW@supplier.com,3,8x19x7 cm,2023-03-15,2025-01-01,8QV021,"AIE,VSH",Red/Small,Online,1,Exchange Only,Yes,Location_HE8B1,Manual,4,img_VPFMU.jpg
20W1F3DZ,Smartphone,Clothing,Product_3HY9Q,353.08,2,Supplier_TB9,1W0LD@supplier.com,3,13x16x9 cm,2023-03-15,2024-01-01,AOOQ1N,"PKJ,12I",Blue/Medium,Store,2,Exchange Only,Yes,Location_ARGAP,Manual,4,img_749RO.jpg
57F00OB7,Smartphone,Home Appliances,Product_Z6OOH,41.83,81,Supplier_7QU,ZXYF0@supplier.com,2,13x9x13 cm,2023-01-01,2025-01-01,KQ1BGN,"KSO,GQC",Blue/Medium,Both,2,No Returns,Yes,Location_R4R6E,Manual,3,img_FC3UE.jpg
HYB2TZ4V,Laptop,Electronics,Product_QRZLS,269.74,35,Supplier_16B,0E7IA@supplier.com,2,9x10x7 cm,2023-03-15,2025-01-01,IZZAPV,"DRI,LHJ",Blue/Medium,Store,1,No Returns,Yes,Location_CTZ4F,Automated,5,img_ZMQ1U.jpg
RRNMK0PR,Smartphone,Home Appliances,Product_X27RP,486.81,1,Supplier_63A,BUVE0@supplier.com,3,10x14x19 cm,2023-01-01,2025-01-01,8F5OF7,"0VD,PWH",Red/Small,Store,4,30 Days,No,Location_IX3M6,Manual,2,img_AHVZV.jpg
0CKWFRZ8,Headphones,Home Appliances,Product_PIKP1,230.6,59,Supplier_CDB,2RA7L@supplier.com,2,14x8x18 cm,2023-01-01,2024-01-01,N76CHO,"EHR,GE9",Blue/Medium,Store,5,Exchange Only,No,Location_GK88B,Manual,1,img_BJRUT.jpg
AFOR3U1A,Monitor,Electronics,Product_I8ZHR,271.73,91,Supplier_RZ2,QVWJ8@supplier.com,2,6x17x9 cm,2023-07-30,2025-01-01,R9I11F,"TS6,7I2",Red/Small,Online,3,30 Days,Yes,Location_KDOGO,Manual,5,img_LIUR9.jpg
70DRKG6Y,Laptop,Home Appliances,Product_NPXNT,33.5,45,Supplier_B5J,ARJ12@supplier.com,2,9x7x9 cm,2023-03-15,2024-01-01,MBKESR,"MNR,3FR",Green/Large,Store,1,No Returns,No,Location_G9HLR,Automated,1,img_YM7TE.jpg
M77LALZ9,Smartphone,Clothing,Product_5MQJD,258.62,98,Supplier_KHJ,SH192@supplier.com,2,14x6x9 cm,2023-07-30,2024-01-01,AXKKWH,"L30,8AJ",Red/Small,Both,1,30 Days,Yes,Location_IWJOO,Manual,4,img_IQXEY.jpg
2BWN4IP6,Headphones,Clothing,Product_U8ZD4,390.24,46,Supplier_LML,7NZZ2@supplier.com,2,17x8x7 cm,2023-07-30,2025-01-01,W43MS5,"5IM,8JN",Green/Large,Online,3,No Returns,No,Location_AT6OX,Automated,4,img_57OXB.jpg
V1KXJMQB,Monitor,Electronics,Product_MWR11,393.04,1,Supplier_0QH,BA4XQ@supplier.com,2,10x11x11 cm,2023-01-01,2024-01-01,IOABT2,"05D,3HJ",Red/Small,Online,4,No Returns,Yes,Location_LIEHE,Automated,1,img_53JIV.jpg
F9ZP8TSV,Laptop,Electronics,Product_YLXN6,114.78,96,Supplier_0WS,7F2T3@supplier.com,3,7x9x6 cm,2023-03-15,2024-01-01,L4ITDO,"9VQ,Z78",Blue/Medium,Online,4,No Returns,Yes,Location_7U7WN,Automated,2,img_55U8L.jpg
K2LPZQUG,Headphones,Clothing,Product_6CMMG,401.44,15,Supplier_R4Y,U8CB7@supplier.com,3,6x19x15 cm,2023-07-30,2025-01-01,2UNAD0,"HB1,JXW",Blue/Medium,Store,4,30 Days,Yes,Location_K86WB,Automated,2,img_VOJ6P.jpg
PFED9PZI,Headphones,Electronics,Product_WGCUL,157.49,15,Supplier_BPD,ZRHP8@supplier.com,2,18x17x16 cm,2023-03-15,2025-01-01,4SLGLY,"YCK,TXM",Red/Small,Online,2,30 Days,No,Location_KJ5RX,Automated,5,img_ZEUT2.jpg
XV1I1XEG,Headphones,Electronics,Product_YU89P,20.84,49,Supplier_863,FZ3JE@supplier.com,3,13x5x19 cm,2023-01-01,2026-01-01,WHFXV1,"OIN,8AN",Blue/Medium,Both,2,Exchange Only,No,Location_394MJ,Automated,5,img_CA8ZR.jpg
VQPSD0LE,Laptop,Clothing,Product_MJXG0,277.19,57,Supplier_98S,U4OTI@supplier.com,1,12x10x8 cm,2023-03-15,2024-01-01,XI84EG,"1NM,GTO",Green/Large,Both,4,Exchange Only,No,Location_XPZO4,Manual,5,img_MJJIW.jpg
7LXH2ZFP,Headphones,Electronics,Product_A6X2G,312.5,16,Supplier_4TK,W9BFF@supplier.com,3,15x18x9 cm,2023-03-15,2025-01-01,46WTEP,"5Y4,UIL",Green/Large,Both,5,No Returns,Yes,Location_X7WUZ,Manual,5,img_5DASP.jpg
63RL7JUS,Headphones,Home Appliances,Product_OA2R6,282.2,84,Supplier_TRM,8X9VK@supplier.com,3,16x14x7 cm,2023-01-01,2024-01-01,E5WJ76,"B7B,LUN",Blue/Medium,Store,4,Exchange Only,No,Location_H0DFM,Manual,1,img_P21W6.jpg
UDFQMBFY,Headphones,Electronics,Product_GVUSK,362.89,96,Supplier_13M,FBW0F@supplier.com,2,14x12x7 cm,2023-01-01,2025-01-01,BOLYY1,"05D,GE1",Green/Large,Both,3,Exchange Only,Yes,Location_HVHO3,Automated,4,img_A4UAN.jpg
7LFTFAIQ,Monitor,Electronics,Product_0GX5B,165.84,78,Supplier_MNQ,8I7QW@supplier.com,2,20x9x16 cm,2023-03-15,2026-01-01,HJJ7DX,"9CW,CR5",Red/Small,Both,5,30 Days,Yes,Location_M0AEM,Automated,4,img_07Y34.jpg
VSZVPIVX,Laptop,Clothing,Product_F3E78,248.52,36,Supplier_C2Y,45MNL@supplier.com,2,14x19x20 cm,2023-03-15,2026-01-01,QZ74J1,"GD1,JVL",Red/Small,Store,1,No Returns,Yes,Location_8IDK4,Manual,4,img_SIPH6.jpg
E0O3YMHF,Headphones,Home Appliances,Product_KFAKK,86.6,82,Supplier_BF4,SJGUR@supplier.com,1,17x7x15 cm,2023-01-01,2026-01-01,2B92B4,"G6W,MWF",Red/Small,Online,1,Exchange Only,Yes,Location_D4HAY,Automated,4,img_0H8NH.jpg
KQBFAMEX,Laptop,Clothing,Product_60U6V,479.33,90,Supplier_DV7,EW0QJ@supplier.com,3,11x19x19 cm,2023-01-01,2025-01-01,S1DW9B,"IE9,ZEY",Red/Small,Online,2,Exchange Only,No,Location_R9D4R,Automated,2,img_SOFI9.jpg
9FK7MW0E,Laptop,Clothing,Product_KC782,87.86,51,Supplier_Z3B,VK6E9@supplier.com,3,18x19x17 cm,2023-03-15,2025-01-01,QR2MS1,"0QM,BLY",Green/Large,Online,2,Exchange Only,Yes,Location_TVICT,Automated,1,img_GXCVS.jpg
3EBJRTZI,Headphones,Electronics,Product_RTJEC,289.8,41,Supplier_HUX,XODDX@supplier.com,1,14x7x7 cm,2023-01-01,2026-01-01,NHHCSW,"QMG,66D",Blue/Medium,Online,5,No Returns,No,Location_O97G2,Automated,3,img_COYB3.jpg
0XGZ4K2H,Headphones,Home Appliances,Product_RTVOA,216.78,61,Supplier_G2R,1G6ME@supplier.com,2,5x17x9 cm,2023-01-01,2024-01-01,IRITIQ,"UP8,GUE",Blue/Medium,Both,5,30 Days,No,Location_XG20F,Manual,1,img_5K141.jpg
F2UT0YTN,Laptop,Home Appliances,Product_HVTJE,180.23,28,Supplier_VAZ,1XHUV@supplier.com,2,20x6x16 cm,2023-07-30,2025-01-01,VR2Y4M,"IIG,83D",Blue/Medium,Online,3,Exchange Only,No,Location_16KXH,Automated,4,img_5VQ4J.jpg
9TDMT6TN,Headphones,Home Appliances,Product_LLZTA,219.14,16,Supplier_XK9,SFHK7@supplier.com,1,11x12x7 cm,2023-07-30,2025-01-01,BZTJW4,"VYR,42T",Red/Small,Store,3,30 Days,No,Location_6NODS,Manual,2,img_Q0J8R.jpg
0WRE5F5E,Laptop,Electronics,Product_YUO58,40.41,38,Supplier_WUS,IPZVH@supplier.com,3,9x12x11 cm,2023-01-01,2026-01-01,89FBBN,"E2U,411",Green/Large,Online,2,30 Days,No,Location_RAVGZ,Automated,1,img_BK27V.jpg
0B7OK59F,Monitor,Electronics,Product_MVKA8,28.87,20,Supplier_L92,0GFZ1@supplier.com,1,7x5x14 cm,2023-03-15,2024-01-01,CAGZMI,"7O9,HIA",Red/Small,Both,5,No Returns,Yes,Location_IPNOD,Manual,3,img_OZI02.jpg
EP7VJI7Y,Monitor,Electronics,Product_HTUM1,343.89,38,Supplier_2MM,ERDMB@supplier.com,1,11x8x8 cm,2023-07-30,2026-01-01,BBV2GG,"8YV,6LI",Red/Small,Both,1,Exchange Only,Yes,Location_0NXYQ,Manual,1,img_GGWWW.jpg
N2XQOZ30,Laptop,Electronics,Product_3I0JE,439.29,62,Supplier_W13,JZHW4@supplier.com,1,8x9x11 cm,2023-01-01,2024-01-01,JPZ9NH,"J4S,25H",Red/Small,Both,3,30 Days,Yes,Location_04M3A,Manual,3,img_U4M6E.jpg
292ZG2HT,Monitor,Clothing,Product_HHJRX,132.94,37,Supplier_ALZ,40RFJ@supplier.com,1,15x17x8 cm,2023-01-01,2026-01-01,JU0GYB,"YAX,P5T",Red/Small,Online,3,Exchange Only,No,Location_UXYI0,Automated,4,img_0X6U3.jpg
SDEEHJ2L,Headphones,Electronics,Product_88AEQ,468.67,49,Supplier_KUS,EZUQC@supplier.com,3,18x18x17 cm,2023-03-15,2024-01-01,GL6LGD,"PRH,XP9",Red/Small,Store,4,30 Days,No,Location_SXS7U,Automated,5,img_GIVFR.jpg
TZFOIV1G,Monitor,Home Appliances,Product_6C3YA,247.12,60,Supplier_I2I,EUJJE@supplier.com,1,20x19x6 cm,2023-03-15,2026-01-01,16H47L,"LOA,DQV",Blue/Medium,Online,1,Exchange Only,Yes,Location_8T1KG,Automated,5,img_2PJA4.jpg
R2TU5DGW,Headphones,Home Appliances,Product_408VY,93.02,58,Supplier_4W7,Q07HB@supplier.com,2,19x9x16 cm,2023-07-30,2025-01-01,L2AP20,"89A,ZTW",Green/Large,Store,5,Exchange Only,Yes,Location_JJ9UR,Automated,1,img_ZR97N.jpg
UT3T3XHA,Monitor,Electronics,Product_MR1QV,141.89,42,Supplier_LLN,5H2P6@supplier.com,3,16x20x9 cm,2023-03-15,2026-01-01,OWPCES,"1PB,6W4",Red/Small,Both,5,No Returns,Yes,Location_ITTSI,Manual,5,img_3DKX8.jpg
6F5Q6ST3,Smartphone,Electronics,Product_IGZ93,78.72,63,Supplier_UQA,N0C9P@supplier.com,3,13x13x8 cm,2023-07-30,2024-01-01,YGG48I,"5R0,JWC",Red/Small,Online,2,Exchange Only,No,Location_C5QZE,Automated,2,img_FEHGR.jpg
XPVJO63M,Monitor,Clothing,Product_CVI6K,420.0,20,Supplier_R0N,CJ69W@supplier.com,1,16x6x15 cm,2023-03-15,2024-01-01,L8AA0Q,"O08,QUG",Red/Small,Online,3,30 Days,Yes,Location_L1RG5,Automated,4,img_740G0.jpg
FR60PC1Z,Monitor,Electronics,Product_6A1OE,76.03,88,Supplier_L6C,DKQE0@supplier.com,1,13x5x7 cm,2023-01-01,2024-01-01,1AI0M9,"C3V,9SO",Green/Large,Store,4,30 Days,No,Location_52GYV,Manual,1,img_BM0QW.jpg
HMOY6592,Laptop,Home Appliances,Product_QTNTI,57.85,47,Supplier_F4G,NUY5N@supplier.com,3,14x8x12 cm,2023-07-30,2025-01-01,XJ2H5T,"PEV,R0C",Red/Small,Both,2,30 Days,Yes,Location_H9X5A,Automated,2,img_B1Q1V.jpg
E5RG4XFU,Smartphone,Home Appliances,Product_9U6GC,274.27,59,Supplier_ON2,GXCNP@supplier.com,1,10x8x5 cm,2023-03-15,2025-01-01,8SFQSP,"NG3,G7P",Blue/Medium,Store,4,30 Days,Yes,Location_FSR4T,Automated,2,img_RFD5G.jpg
SXYEC7R8,Headphones,Electronics,Product_S1RT1,116.06,70,Supplier_SQI,T2TMY@supplier.com,1,13x7x14 cm,2023-01-01,2026-01-01,ONZ8HV,"7H0,SUX",Green/Large,Both,1,Exchange Only,No,Location_YILEC,Manual,4,img_CUKNV.jpg
8NJU9NKS,Headphones,Clothing,Product_OD0M0,98.05,30,Supplier_KMK,GMHWG@supplier.com,2,7x14x8 cm,2023-01-01,2024-01-01,MESWEH,"S2A,XMU",Green/Large,Both,4,Exchange Only,No,Location_HRD4P,Automated,5,img_X7BDX.jpg
4OJWB43S,Monitor,Clothing,Product_FFQI3,148.69,23,Supplier_Z6Q,SXKY1@supplier.com,3,8x9x15 cm,2023-03-15,2026-01-01,ZWYCON,"7SP,YQT",Blue/Medium,Online,4,No Returns,No,Location_558RP,Manual,3,img_N8IYC.jpg
KZWXEFOS,Smartphone,Home Appliances,Product_CBOGW,372.67,20,Supplier_3L6,JIAVO@supplier.com,1,8x9x13 cm,2023-03-15,2025-01-01,FM8EJZ,"QVJ,9UH",Blue/Medium,Both,3,No Returns,No,Location_8651W,Manual,2,img_80Z47.jpg
2B439RZ3,Laptop,Home Appliances,Product_7O744,20.96,10,Supplier_I9C,OAHLQ@supplier.com,2,10x7x19 cm,2023-07-30,2026-01-01,NS4ICP,"UU8,GDW",Red/Small,Both,1,Exchange Only,Yes,Location_HFDCE,Manual,3,img_NDXCH.jpg
LKXJUPRB,Headphones,Clothing,Product_Q7TFG,277.57,1,Supplier_XWS,KRDVC@supplier.com,3,11x18x8 cm,2023-01-01,2024-01-01,OY3Z13,"G4K,BQS",Blue/Medium,Store,4,Exchange Only,Yes,Location_4ANLM,Automated,5,img_T5HSP.jpg
XNE2GG8Z,Smartphone,Electronics,Product_PBXOD,28.16,73,Supplier_XVE,GP0KD@supplier.com,3,18x13x18 cm,2023-07-30,2026-01-01,5QCUEY,"BDG,8EG",Red/Small,Store,2,30 Days,No,Location_XP16L,Automated,4,img_FVSYS.jpg
Q3QR7LQM,Headphones,Home Appliances,Product_OR5F9,372.98,53,Supplier_J5Y,AAUON@supplier.com,1,15x7x14 cm,2023-03-15,2026-01-01,WX23E4,"DH7,TGY",Red/Small,Store,5,Exchange Only,Yes,Location_ZJ6XN,Automated,2,img_UINLR.jpg
9JLV43P7,Laptop,Home Appliances,Product_PSGK8,248.23,40,Supplier_OZX,4JYQG@supplier.com,3,18x19x15 cm,2023-01-01,2026-01-01,LC2587,"5AN,3FS",Red/Small,Both,1,No Returns,Yes,Location_EZ2ML,Automated,1,img_TYCP7.jpg
E0Z7EYQG,Headphones,Home Appliances,Product_97TP6,200.19,27,Supplier_T2A,FI1JR@supplier.com,2,15x12x11 cm,2023-01-01,2024-01-01,U1GZTR,"98V,TVU",Green/Large,Store,1,Exchange Only,No,Location_4OLH3,Manual,5,img_47RQL.jpg
YUW5RWMM,Headphones,Clothing,Product_I9XMD,345.92,15,Supplier_MJ3,ZSM40@supplier.com,1,6x6x17 cm,2023-03-15,2024-01-01,YDJYZB,"9R1,CGG",Blue/Medium,Online,4,30 Days,No,Location_5Z08G,Automated,4,img_DBVT7.jpg
9X7VFDF1,Laptop,Clothing,Product_3IWLJ,351.9,7,Supplier_2TT,1WC6T@supplier.com,2,17x8x14 cm,2023-07-30,2026-01-01,SWWFDU,"HA2,UTJ",Green/Large,Online,2,30 Days,Yes,Location_YC23K,Manual,2,img_P35RP.jpg
3OLORZN1,Smartphone,Electronics,Product_VM54E,499.78,26,Supplier_MY5,46XY9@supplier.com,1,9x12x6 cm,2023-03-15,2025-01-01,APND5O,"GV1,CR9",Red/Small,Online,4,No Returns,No,Location_4FYV8,Manual,3,img_940OM.jpg
N7GSATQP,Smartphone,Electronics,Product_I7V55,147.2,64,Supplier_MUI,OL8YU@supplier.com,2,11x18x17 cm,2023-01-01,2024-01-01,UA7SJ4,"6TK,CSL",Blue/Medium,Online,1,30 Days,Yes,Location_PC0JF,Manual,4,img_ZVAY0.jpg
6BRQ9IFQ,Smartphone,Clothing,Product_S6O9J,304.74,71,Supplier_VKC,GRVF5@supplier.com,2,18x7x17 cm,2023-07-30,2026-01-01,XTA7XH,"47Z,743",Red/Small,Store,5,Exchange Only,No,Location_CVGRN,Automated,1,img_VO2QX.jpg
O9DJ87QO,Smartphone,Clothing,Product_Q1PHY,450.83,2,Supplier_1X8,91P1Z@supplier.com,1,19x6x9 cm,2023-07-30,2024-01-01,QJV5O0,"TSZ,JHY",Green/Large,Online,1,No Returns,Yes,Location_XTMVI,Manual,3,img_6GARZ.jpg
CZMQ0EA4,Headphones,Electronics,Product_JD270,467.65,93,Supplier_LTK,XRZPU@supplier.com,2,14x11x20 cm,2023-07-30,2026-01-01,7AF5ZP,"J7N,UHD",Red/Small,Online,2,Exchange Only,No,Location_15O42,Automated,3,img_HHQ48.jpg
ABZIHJP6,Laptop,Electronics,Product_PRVGO,292.73,22,Supplier_698,24CFB@supplier.com,2,13x11x14 cm,2023-01-01,2026-01-01,2X7J7Y,"NBZ,KE7",Blue/Medium,Online,1,Exchange Only,No,Location_191QG,Manual,3,img_XXSLN.jpg
BPYNP0O8,Smartphone,Clothing,Product_2PQS6,115.68,46,Supplier_MTF,Y26VS@supplier.com,3,19x10x17 cm,2023-03-15,2026-01-01,NFHPMF,"SAN,DHE",Green/Large,Both,3,30 Days,Yes,Location_BPXKG,Manual,1,img_EEIXS.jpg
32WZKXTD,Laptop,Clothing,Product_Z7NHJ,154.94,83,Supplier_W6M,0IQXD@supplier.com,1,12x19x6 cm,2023-01-01,2025-01-01,00XQJO,"MWU,9CM",Blue/Medium,Both,4,No Returns,No,Location_4DOAT,Automated,3,img_3PQSD.jpg
TZHDMFI3,Smartphone,Home Appliances,Product_K0380,280.81,24,Supplier_0BB,N18UA@supplier.com,3,7x12x7 cm,2023-07-30,2024-01-01,57Z5LU,"4XW,XFH",Green/Large,Online,1,No Returns,Yes,Location_PZNZN,Automated,4,img_SG2YH.jpg
Q8SB4PX6,Smartphone,Home Appliances,Product_Y5OB2,272.06,97,Supplier_T1B,KNIQY@supplier.com,1,13x14x8 cm,2023-03-15,2024-01-01,O030QZ,"RXH,UZ4",Green/Large,Store,3,No Returns,Yes,Location_MDUSO,Manual,1,img_L6HR9.jpg
E19LEK65,Monitor,Electronics,Product_2XUDH,20.06,36,Supplier_EPC,XZIWO@supplier.com,3,14x16x17 cm,2023-03-15,2025-01-01,OQG0WH,"N6I,IOS",Blue/Medium,Both,2,No Returns,Yes,Location_05I85,Automated,1,img_2GMSX.jpg
151SQ3V4,Headphones,Electronics,Product_QC19Z,395.9,61,Supplier_0B3,2NBWM@supplier.com,2,16x13x11 cm,2023-03-15,2024-01-01,20449Y,"KPC,G14",Blue/Medium,Store,5,No Returns,No,Location_UF1EW,Manual,3,img_FVJD1.jpg
03Y1EHA9,Monitor,Clothing,Product_DQG5R,181.64,92,Supplier_H6A,N1AO7@supplier.com,3,18x11x20 cm,2023-03-15,2025-01-01,76Z2UP,"8WP,P03",Blue/Medium,Both,2,30 Days,Yes,Location_F9B0I,Automated,1,img_XEA50.jpg
ADMCXKEZ,Headphones,Clothing,Product_G8DNR,178.68,63,Supplier_NPW,UGI8A@supplier.com,1,20x20x15 cm,2023-03-15,2024-01-01,B9OMY0,"FEH,C41",Green/Large,Both,3,No Returns,No,Location_IKFY3,Manual,5,img_TL1AI.jpg
D72UDGEI,Headphones,Home Appliances,Product_CJIKR,372.69,83,Supplier_PJS,QPA4Y@supplier.com,1,16x8x10 cm,2023-01-01,2026-01-01,YIEMQQ,"C44,GXK",Blue/Medium,Both,3,Exchange Only,Yes,Location_WQYXS,Automated,2,img_UTIE5.jpg
LEQTQJ1N,Laptop,Clothing,Product_GV2TP,244.11,26,Supplier_ZNP,5QEAR@supplier.com,2,15x13x6 cm,2023-03-15,2025-01-01,JB8JLC,"V15,700",Blue/Medium,Both,2,30 Days,Yes,Location_MXGRP,Automated,4,img_BA014.jpg
