Order ID,Tracking ID,Shipment Mode,Shipping Address,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Product ID,Return Status,Estimated Delivery Date,Customs Clearance Status,Tracking Events,Shipment Cost
BGPVA40MSC,A2J5JSSX,Air,"2PMMNOR1BA Street, City, Country",2023-12-10,129.24,Product_F0WY9,In Transit,104.3,Y7B7UELP,Not Returned,2023-12-10,Cleared,Event_TVSAZ,30.14
TAVLUR999N,XNUEDL8D,Sea,"FNBITR8DUI Street, City, Country",2023-12-15,213.93,Product_N6DO2,In Transit,548.17,RABHLONK,Not Returned,2023-12-10,Cleared,Event_NPFU7,49.76
KGYY1H8101,R7Y83NZ6,Land,"OL0KP65ZNY Street, City, Country",2023-12-15,113.92,Product_Y6JDR,Delivered,488.38,UL1BHU8E,Not Returned,2023-12-15,Pending,Event_AC8F5,30.64
SVAZN77EUM,AGD1FDXB,Land,"ARMAIOYMTK Street, City, Country",2023-12-10,177.22,Product_S8ON7,Delivered,635.96,FI6FAY1I,Returned,2023-12-20,Cleared,Event_G30TS,36.51
PQ0CFXI095,V2NOTIGP,Air,"XZ1DYU89AS Street, City, Country",2023-12-15,77.77,Product_UU9CS,Shipped,574.7,4GGLJXV7,Not Returned,2023-12-20,Cleared,Event_DS79Y,39.12
WC2OXBPL69,IE1TFS3L,Land,"O5JK28CVM0 Street, City, Country",2023-12-10,341.14,Product_664PH,Shipped,387.4,N1AGT53H,Returned,2023-12-10,Cleared,Event_JXWUT,40.95
FHPJRS45ZI,S0B9IMEJ,Sea,"MGW8I4F7CG Street, City, Country",2023-12-20,451.97,Product_3IH40,In Transit,759.81,53QAV3B3,Returned,2023-12-20,Pending,Event_3V70K,32.58
MJ0Y1BRMD1,BHZBDM4T,Air,"9E72KSLTA6 Street, City, Country",2023-12-15,223.08,Product_8SA8X,Shipped,198.34,L9EIVE99,Not Returned,2023-12-15,Cleared,Event_D2WO9,48.5
2NLYQZF8WV,V01K01XY,Sea,"3MTIS3VWLC Street, City, Country",2023-12-15,331.54,Product_7TJ6P,Shipped,922.36,4KXCKP94,Not Returned,2023-12-20,Cleared,Event_P5H2S,25.37
F9TVA33Z4Q,BWB9WHOE,Air,"KH7VJ91VW5 Street, City, Country",2023-12-20,181.28,Product_O3JKS,Shipped,997.83,M7SXE4JQ,Returned,2023-12-10,Pending,Event_Q03HY,29.9
8CVAMJ7XDC,BI8W8L9P,Land,"9T53NOLEJV Street, City, Country",2023-12-10,363.73,Product_NZA29,In Transit,742.25,YY0XTA6V,Not Returned,2023-12-10,Pending,Event_I79VG,42.91
2OTAXSHUX9,LJM6M0XS,Sea,"7RX97QL6KK Street, City, Country",2023-12-10,74.37,Product_M46JN,Delivered,945.93,0NGSGEOG,Returned,2023-12-15,Pending,Event_JJTFM,41.63
FSXOX3Y6HQ,J75UWSNB,Sea,"3M2ERH6G5G Street, City, Country",2023-12-15,146.04,Product_FZXX7,Shipped,519.31,8QL0WMB5,Not Returned,2023-12-10,Cleared,Event_AVNFI,40.78
ULF2ZG1CL9,Y58VIN9F,Land,"TSATIFTZEW Street, City, Country",2023-12-15,86.73,Product_RP4IY,Shipped,894.36,P4Z340SA,Returned,2023-12-20,Cleared,Event_54XKT,24.71
8LQ1VTALIJ,N3PWW2P0,Air,"38WPD2CUG6 Street, City, Country",2023-12-15,440.01,Product_S36DD,Shipped,323.31,ULFMNT6D,Not Returned,2023-12-20,Cleared,Event_PMD25,45.62
PWAFHKKMD7,QHE8TD03,Sea,"QTCWEDJET7 Street, City, Country",2023-12-20,363.46,Product_02TE4,Delivered,279.16,6YX0WKVD,Returned,2023-12-15,Cleared,Event_VNQWE,23.46
V8T9KZ2MIC,21UVIGX6,Land,"XAP3LXEWTV Street, City, Country",2023-12-20,111.93,Product_1RBFE,Shipped,787.78,TMNNN7SJ,Not Returned,2023-12-20,Pending,Event_1C9DN,25.57
E9CHD1QFDH,XCU3GPRZ,Sea,"DH44FM4P37 Street, City, Country",2023-12-20,91.33,Product_G574J,Delivered,285.06,XY35Q635,Not Returned,2023-12-10,Pending,Event_QAXC2,30.43
W8YM6TQOYD,FAU4RG2Y,Air,"DA48NMM02Y Street, City, Country",2023-12-10,388.9,Product_9S010,Delivered,336.59,S364U1VN,Returned,2023-12-20,Cleared,Event_UMJ2Q,28.17
B7S1PFMRYL,0CIZ8924,Air,"76Y57CSZWF Street, City, Country",2023-12-15,418.86,Product_7JLR0,Shipped,269.92,S5DPRWIB,Returned,2023-12-20,Pending,Event_FCR68,26.63
057BVK7Y73,Q9Y08V6I,Air,"OAHUGRE3JX Street, City, Country",2023-12-10,489.58,Product_0519R,Shipped,184.63,79AG7ZDA,Returned,2023-12-10,Cleared,Event_3GR5M,33.12
WW8SQYJ8TO,YW024F0X,Land,"2A9YH3BVSW Street, City, Country",2023-12-10,335.24,Product_O7OZ4,Delivered,391.73,21VSYI5F,Not Returned,2023-12-15,Pending,Event_64XXD,37.89
7Y9DP363DE,5TJ4ZIOQ,Air,"7GDZW8NB0A Street, City, Country",2023-12-15,375.39,Product_SCGX0,Delivered,618.3,AAIY8YQ6,Returned,2023-12-10,Cleared,Event_EQPYM,18.57
I82P9FKFKM,FM02BFGX,Sea,"7C6YTEP23G Street, City, Country",2023-12-15,486.62,Product_R6JWC,Shipped,403.03,PSQF310M,Not Returned,2023-12-20,Pending,Event_L1YXV,35.62
3KT3QCUVZF,JPY1FVTL,Land,"VJNL4NFQHA Street, City, Country",2023-12-15,451.72,Product_ED3RO,Shipped,761.03,LYHMFE8K,Returned,2023-12-15,Cleared,Event_XD987,13.48
YASSDQ2AFO,DI666GXL,Land,"SA9157IPWK Street, City, Country",2023-12-15,64.85,Product_260VP,In Transit,171.82,IOJAHHWG,Returned,2023-12-15,Pending,Event_O6FYT,48.47
FHRKADH6JQ,7VHWJRP2,Air,"7XYOFQQU8V Street, City, Country",2023-12-20,258.76,Product_PNV9B,In Transit,573.51,87RYYVI8,Returned,2023-12-20,Pending,Event_AH7TT,23.27
9DDI73DV1W,M8LE3YHU,Sea,"VCFP0SPSZU Street, City, Country",2023-12-10,128.78,Product_AP8JZ,Delivered,586.45,CRYDV72U,Returned,2023-12-15,Pending,Event_WML9B,35.58
YYT02Y8U6Q,L0VA2Q1G,Sea,"1E2JC00650 Street, City, Country",2023-12-15,180.29,Product_CEC2D,In Transit,361.18,5AL54GV5,Not Returned,2023-12-15,Pending,Event_4VJGA,25.87
Z3KU1G235G,MAAFKFVR,Land,"8083E0XUG2 Street, City, Country",2023-12-15,68.76,Product_FC5WW,Shipped,684.31,GVC3R9UD,Returned,2023-12-10,Pending,Event_GLXA9,27.13
46431NUA4M,E05A6TBG,Land,"FNJFA9E6F4 Street, City, Country",2023-12-10,252.33,Product_3CBRN,Shipped,781.0,26VHK9ML,Not Returned,2023-12-10,Pending,Event_7MYU1,32.79
JX5GRPRWF7,890AGAAJ,Land,"9PO3CQYSML Street, City, Country",2023-12-20,168.91,Product_5KFP7,In Transit,143.57,8U8N5MAG,Returned,2023-12-20,Pending,Event_P8Y5Z,14.96
KE1SPGKL0E,P9V5ZNRV,Air,"NDYG14BVAR Street, City, Country",2023-12-15,171.8,Product_1V6E9,Shipped,302.06,GBJSEWZ4,Returned,2023-12-15,Pending,Event_XJQSS,35.37
TU40Q52VSU,ZW4MZDUF,Air,"NMNMCGOMA1 Street, City, Country",2023-12-10,378.17,Product_O6S4X,Shipped,801.33,KMCHHNPI,Returned,2023-12-20,Cleared,Event_TKGS6,35.2
7W3SJJ382N,TW0DG8KT,Land,"652IFPYQ3G Street, City, Country",2023-12-15,448.35,Product_PWEG6,In Transit,883.19,QRMXWFAV,Not Returned,2023-12-10,Cleared,Event_IQNL8,46.01
ZOLBYWUEDS,5494G5LV,Land,"POPCJ2PKT0 Street, City, Country",2023-12-20,184.62,Product_60OU5,In Transit,674.45,LKK1Z9WY,Not Returned,2023-12-15,Cleared,Event_Q5S1J,33.11
JMLVJSYO3X,PTWV54II,Air,"O0FMUZKHO4 Street, City, Country",2023-12-10,451.43,Product_I6RAQ,Delivered,317.71,9Y653OIA,Returned,2023-12-15,Cleared,Event_F3YTL,34.23
HFG7NJLY1I,HA82CML8,Air,"I2VW4TL9OP Street, City, Country",2023-12-20,329.53,Product_HBU9Y,Shipped,122.0,FLU71HVB,Not Returned,2023-12-15,Cleared,Event_GU9CO,45.23
T6FCN7HMU8,NEHDNP30,Sea,"QM6PNLNEMR Street, City, Country",2023-12-20,349.97,Product_U3E03,Delivered,515.83,O35LLV4M,Not Returned,2023-12-15,Cleared,Event_59L0K,48.97
TU7BN6C0RK,KI39ZG4N,Air,"DDERI1VCK4 Street, City, Country",2023-12-15,398.11,Product_F7C5C,In Transit,346.09,UTBW709W,Returned,2023-12-10,Cleared,Event_GL1MI,45.48
3J7QNAWS3S,RBTULCK3,Land,"BEX3714KM0 Street, City, Country",2023-12-20,479.15,Product_VEFU2,Delivered,262.6,IR4SRBVB,Not Returned,2023-12-20,Cleared,Event_C1FXW,30.15
VZZCU9K0NB,5S9EKSMF,Air,"8JLVHPBN6S Street, City, Country",2023-12-20,240.33,Product_YC9T2,In Transit,877.05,XHJRNZWF,Not Returned,2023-12-15,Pending,Event_FXIMG,46.17
L5XNWGNZJF,FWHM7F65,Air,"7OA8VJJGAJ Street, City, Country",2023-12-10,169.02,Product_WO7DG,Delivered,432.27,ZBYG47SH,Returned,2023-12-10,Cleared,Event_G5IR1,16.5
76S25M38KJ,LOFYD64N,Air,"LBKXJHESAC Street, City, Country",2023-12-10,135.24,Product_7PS7J,Shipped,308.21,V332YI1K,Returned,2023-12-15,Pending,Event_H1YQF,42.89
JPN3XB82NO,ZRFNKNEN,Land,"SFBBHSHR6K Street, City, Country",2023-12-15,395.46,Product_AYLF1,Shipped,813.5,F8OP891C,Not Returned,2023-12-20,Cleared,Event_QP9F5,14.23
VDBMK5SC0G,PLVP8UKI,Land,"TBAK8YFDWG Street, City, Country",2023-12-10,161.82,Product_XRRNM,Delivered,712.01,Q6FTMGIY,Not Returned,2023-12-15,Pending,Event_AEV0L,21.79
6YOPM05A0T,5LOSSYHN,Sea,"PS0FLXJZ5X Street, City, Country",2023-12-10,76.79,Product_1LQCI,Delivered,156.44,7QCP9I7A,Returned,2023-12-15,Pending,Event_41IGU,38.43
WTF0YZQ4SR,6POB28S5,Sea,"LSXBKC3P8W Street, City, Country",2023-12-10,155.68,Product_QX8CV,In Transit,380.41,7YG6GS78,Not Returned,2023-12-10,Pending,Event_XFKIZ,39.85
78H1M08SYB,KFXHYACS,Air,"VEY7Q629AJ Street, City, Country",2023-12-15,497.57,Product_DUO97,Shipped,200.07,KKH4F30J,Not Returned,2023-12-10,Pending,Event_VV133,11.75
CMMBFG0KLA,5XXQ19RO,Sea,"9WN1Z4T6DO Street, City, Country",2023-12-15,482.32,Product_MXYSO,In Transit,537.76,J4ODNB9K,Not Returned,2023-12-15,Pending,Event_0E1QZ,40.75
INZ52ANEMD,GXPA0BEE,Sea,"0X0324LS9D Street, City, Country",2023-12-10,499.45,Product_Z7R41,In Transit,560.32,9WS2EEIE,Returned,2023-12-15,Cleared,Event_47B7K,39.68
T0NA80B0HJ,8F7R1H4E,Sea,"NYX3B4522V Street, City, Country",2023-12-10,414.54,Product_PW9WP,Delivered,703.5,4EXKY1M9,Returned,2023-12-15,Pending,Event_QCRTF,37.89
CF0KJ5KY05,S756YZTE,Sea,"B7UJ7UF9S7 Street, City, Country",2023-12-10,50.31,Product_V3IRX,In Transit,966.24,DJVTG5A0,Not Returned,2023-12-15,Pending,Event_KPFA3,17.1
SBPPCUNKO0,Q809DRJE,Air,"8DU682XD3P Street, City, Country",2023-12-15,311.91,Product_GP115,In Transit,948.49,YZQTBVNI,Not Returned,2023-12-10,Cleared,Event_DRGLR,13.98
ELWG4LF0NS,ND7J2PXR,Sea,"4NKS139VUF Street, City, Country",2023-12-10,185.65,Product_7IGOJ,Shipped,720.97,OAL87WMW,Not Returned,2023-12-15,Cleared,Event_LZBVV,28.59
RLUSV7KQL7,7CMC8QS2,Air,"OZ1VMXMCY2 Street, City, Country",2023-12-15,428.22,Product_UAH4Q,Delivered,840.7,M4SMS687,Returned,2023-12-10,Cleared,Event_TWK3C,38.86
D5QV7Q6Q24,U5PESUUT,Sea,"5OOU7CYXRO Street, City, Country",2023-12-20,166.15,Product_MEII3,In Transit,529.59,FBEVBJB9,Not Returned,2023-12-10,Pending,Event_0EH8Y,13.58
S9WKEYE9LN,RATKJUJW,Sea,"9FNWIQ9L88 Street, City, Country",2023-12-10,312.45,Product_RYFH1,In Transit,673.18,XKLOWMOA,Returned,2023-12-20,Cleared,Event_EPSHD,39.36
410W06ALJ4,1WUZ8LLB,Land,"U1GBO1PH44 Street, City, Country",2023-12-20,386.06,Product_THFRS,Delivered,364.53,PAJB2SUD,Returned,2023-12-10,Cleared,Event_57HBS,16.41
MHPZLKACKL,IS1VA0HN,Land,"98NIHNY39K Street, City, Country",2023-12-10,318.16,Product_2RU8T,Delivered,525.77,G7JEF0KY,Not Returned,2023-12-20,Cleared,Event_TFS5W,20.67
OHJ96OKVFZ,3Z4JEK73,Sea,"MW09D045NU Street, City, Country",2023-12-10,420.9,Product_RFUGK,Shipped,364.62,GA85Q55Y,Returned,2023-12-20,Cleared,Event_OOY4O,20.4
KL6NBFLPCV,GDHD8WWV,Sea,"L7QZH2KLHZ Street, City, Country",2023-12-15,415.14,Product_FXXNW,Delivered,853.87,AHA4S9NP,Not Returned,2023-12-15,Pending,Event_X3X02,19.58
3SNFZOC6S7,40AZJWLB,Air,"G2DR6F0KCU Street, City, Country",2023-12-20,233.0,Product_H9CED,Delivered,943.54,PKN0RDRV,Returned,2023-12-15,Pending,Event_YHJU8,39.44
EVHSTLECZK,KB57HSNI,Land,"PJJOE3O8XY Street, City, Country",2023-12-10,317.61,Product_7AACW,Shipped,812.87,HOL8BHEZ,Not Returned,2023-12-10,Cleared,Event_NOK3M,45.68
IZKU2BIGCS,8F8UT3NY,Land,"LYQE9O05LZ Street, City, Country",2023-12-15,50.71,Product_OC690,In Transit,597.26,UWJZCOXP,Not Returned,2023-12-20,Pending,Event_B94OR,45.79
JTZL9XIZBZ,QCUKBEA3,Sea,"TGS71SO3IJ Street, City, Country",2023-12-10,256.61,Product_X283M,Shipped,110.73,PDQDQBWI,Not Returned,2023-12-20,Cleared,Event_P8N6C,17.33
HFWH6114ED,TEB43SUZ,Air,"74ACURNJUO Street, City, Country",2023-12-10,406.66,Product_TLLO9,Shipped,695.3,ENDMOXBJ,Returned,2023-12-20,Cleared,Event_99D2S,10.43
FUA8SHYR81,0KLI8QQY,Sea,"Z11RCKQM1D Street, City, Country",2023-12-20,71.03,Product_3JY4P,In Transit,96.93,8MRCXDXO,Not Returned,2023-12-20,Pending,Event_5JRYK,48.35
GCB2KV5CVP,3O10I20P,Sea,"BR33PBH0TA Street, City, Country",2023-12-20,191.75,Product_Q5L72,Shipped,366.32,7TS8AJYV,Not Returned,2023-12-20,Cleared,Event_CT8RE,47.06
XG4ZAD88H5,T681KDRM,Air,"DT5WQWD6U5 Street, City, Country",2023-12-20,468.98,Product_SRHXI,Delivered,131.53,SVHUVRMX,Not Returned,2023-12-15,Pending,Event_XAJXA,11.31
C15HKN3FN9,LVVRPDTZ,Air,"LB3BBOEV71 Street, City, Country",2023-12-10,496.63,Product_BVFKC,Delivered,661.31,Z7PWHE1H,Not Returned,2023-12-10,Cleared,Event_G1P8S,31.76
B1TKBYD5G9,ADXC0Q38,Air,"Z3JTBQ3MCI Street, City, Country",2023-12-20,495.5,Product_GKCCE,Shipped,450.7,T2IO9Y5W,Not Returned,2023-12-10,Cleared,Event_VPYGN,12.07
FR34OFRSZI,O77YWW2J,Land,"X2V67UEHQP Street, City, Country",2023-12-10,121.33,Product_CMSBC,Shipped,186.8,KLZHE2YR,Returned,2023-12-15,Cleared,Event_LKUJ2,14.71
0URYX3W2S2,3GJCORIX,Land,"B39M12R699 Street, City, Country",2023-12-15,278.53,Product_KO4DM,In Transit,202.81,AI8JOAPB,Not Returned,2023-12-20,Cleared,Event_4W115,25.6
HW9JZNMRUL,5I1OMX3S,Sea,"D98LZYRFQW Street, City, Country",2023-12-10,283.37,Product_H5BCA,Delivered,950.89,VUM3HZEA,Returned,2023-12-15,Cleared,Event_HSR3V,41.47
AHYF11QTZJ,GOGLTS1V,Air,"NZJKP51SJU Street, City, Country",2023-12-10,200.13,Product_C9YUE,In Transit,819.38,R22NK88K,Returned,2023-12-20,Pending,Event_I2GY3,43.84
YR34SG22YX,WAA6LO6R,Air,"16DXJYS3GW Street, City, Country",2023-12-20,434.75,Product_H9Z3Z,In Transit,296.05,AW9XYO44,Returned,2023-12-10,Pending,Event_VLIEW,20.94
FYPLWITN9O,WED0IUL0,Air,"OWDIWLCKVE Street, City, Country",2023-12-15,176.89,Product_25LZM,In Transit,198.71,1IJLUYM0,Returned,2023-12-10,Pending,Event_DB374,18.63
43SKSZ668Q,F9S5VRDV,Air,"SZPA68PT52 Street, City, Country",2023-12-20,462.85,Product_ZTDV8,In Transit,306.78,3XD9BYS0,Returned,2023-12-10,Pending,Event_OD3Q3,23.47
QC7PEPF1J3,1962ZXUB,Land,"1HKC1C7TAO Street, City, Country",2023-12-20,246.54,Product_AC9ZD,Delivered,467.16,MKGUWZO4,Not Returned,2023-12-20,Cleared,Event_ETN1Y,21.27
GHGKOB3HTN,8K4M2L6D,Land,"YM98YOYEUO Street, City, Country",2023-12-15,333.8,Product_4UPC3,In Transit,58.15,BH62X0BI,Not Returned,2023-12-15,Cleared,Event_AJFND,18.98
E8UZNYM9KW,ZYUNT73P,Land,"UD61IPDS9K Street, City, Country",2023-12-10,476.07,Product_I9OWE,In Transit,194.95,CNDPH39B,Not Returned,2023-12-20,Pending,Event_AXUA2,47.53
WVN3QR25E4,U7TPYK4M,Air,"512IN6AKH9 Street, City, Country",2023-12-20,124.15,Product_XYM7C,Delivered,866.13,JU09A1LC,Not Returned,2023-12-20,Cleared,Event_9SHXH,30.15
I2CPXOM0VW,83LIRLR0,Land,"64HIJQ2AG2 Street, City, Country",2023-12-20,235.74,Product_XXF4C,Shipped,569.76,JEWEYLFI,Returned,2023-12-20,Cleared,Event_OZNK0,38.18
1XPPU04XIY,76GDBCSS,Land,"LGXTCEEY1Q Street, City, Country",2023-12-10,146.57,Product_WT3GO,Shipped,135.88,6R4UXNMV,Not Returned,2023-12-10,Cleared,Event_YCM2U,34.69
VFYGMGIC0R,TJLCPKIS,Air,"FNDCZWZWYU Street, City, Country",2023-12-15,415.99,Product_J0X8G,Delivered,431.14,9BCBOSPT,Returned,2023-12-20,Pending,Event_030NK,28.27
TKTME1C35O,7OMVCYO6,Sea,"G0SPX9OL0E Street, City, Country",2023-12-15,414.65,Product_UHK8V,Shipped,599.11,Z47C22G6,Returned,2023-12-10,Cleared,Event_ZMCV1,13.74
MKABY9PWT2,7DRN633H,Sea,"B21EVOCRZS Street, City, Country",2023-12-10,345.68,Product_O7MDM,In Transit,64.77,9LU5HTTK,Not Returned,2023-12-20,Cleared,Event_609CD,20.24
139F288TD6,KRXRJSDP,Land,"ZDPSR0BLFA Street, City, Country",2023-12-10,227.77,Product_UY8J7,Shipped,197.54,SUMWXAR7,Returned,2023-12-10,Cleared,Event_7X165,16.69
0A68M371KP,I5FV0QXU,Land,"K7IH1N8KV2 Street, City, Country",2023-12-20,239.28,Product_W99AR,In Transit,581.34,0UJM4IJU,Not Returned,2023-12-10,Cleared,Event_RUTYN,22.82
SN32CP59V1,FG2DK2KQ,Land,"7RFPVSFL82 Street, City, Country",2023-12-10,181.77,Product_XL18X,In Transit,701.19,D2LCMJKH,Not Returned,2023-12-10,Pending,Event_IWVIR,32.49
7Z1YFYJP08,YPZ6W0LR,Land,"GCSK4XKWSM Street, City, Country",2023-12-10,485.07,Product_CFZ43,Delivered,478.86,ITWUO0ZM,Returned,2023-12-15,Cleared,Event_MJH4Z,38.16
CY7T4K3VP3,LT7P927U,Sea,"08E9C22I7N Street, City, Country",2023-12-15,91.61,Product_MY84U,In Transit,302.34,Q49TRFCA,Not Returned,2023-12-20,Pending,Event_96X1G,17.94
HT8QGG7TF9,HMDA9G82,Air,"DVIQ376LAA Street, City, Country",2023-12-20,269.96,Product_IQBUA,Delivered,877.37,F9KCZ7SD,Not Returned,2023-12-10,Cleared,Event_H41A7,26.41
SPM0S7LNSG,UCXN4E2A,Sea,"CN34MIMG2N Street, City, Country",2023-12-15,80.78,Product_27WXC,Shipped,718.06,KGMVJMCW,Not Returned,2023-12-20,Pending,Event_DZ5SL,45.85
C7UY2VL49L,8R15C7FM,Air,"L0YIOECO6S Street, City, Country",2023-12-20,372.67,Product_KO185,In Transit,339.3,R2H03OO1,Returned,2023-12-20,Pending,Event_MXVXP,13.06
AECJO4NVOY,2YTYHG6Y,Sea,"XUWGI17QOV Street, City, Country",2023-12-20,365.88,Product_H3JM4,In Transit,833.66,PGQ0N7P7,Not Returned,2023-12-15,Pending,Event_DBOVK,15.47
SMSV3BGTSE,S04DBPB8,Land,"29DA242UL1 Street, City, Country",2023-12-15,216.96,Product_MTRN6,Shipped,479.61,HRNWT0BW,Not Returned,2023-12-15,Pending,Event_LABQL,47.64
DNCAF4KVLD,F987YLBX,Air,"6RACDJS5EJ Street, City, Country",2023-12-15,145.42,Product_083XA,Shipped,611.25,N5IVF852,Returned,2023-12-10,Pending,Event_90JMO,38.48
AJOM5K3WEQ,FG5FZL3O,Land,"DTZF6BNKG5 Street, City, Country",2023-12-15,348.63,Product_ESNWU,Shipped,582.14,LFL20DOC,Not Returned,2023-12-20,Pending,Event_EN1E6,34.01
UTJYLTLPG8,CH2NANT7,Sea,"DE10OZ6SOX Street, City, Country",2023-12-20,285.26,Product_9KNKF,In Transit,379.03,1LQPMGXJ,Not Returned,2023-12-20,Cleared,Event_9XGC0,38.87
RPSJ5LONAO,9HMX3NYX,Land,"T9XXQAPFQ2 Street, City, Country",2023-12-20,481.87,Product_Y027C,Delivered,160.32,AYX66RHQ,Returned,2023-12-20,Cleared,Event_K79EM,25.89
11YSDXQXGU,CVC2E6A2,Sea,"KIUTZ6JLO9 Street, City, Country",2023-12-10,351.45,Product_8ZQBT,Delivered,402.31,4ACBDBT4,Returned,2023-12-10,Pending,Event_D5QV1,17.85
JX7I92E43V,IOETN14N,Land,"J5E9BHDFYK Street, City, Country",2023-12-15,437.29,Product_6YQ3A,Shipped,441.74,PCKT12LV,Returned,2023-12-15,Cleared,Event_ZBST8,29.78
NPOXWTL7CE,789BQBXI,Land,"MG679X35VT Street, City, Country",2023-12-15,159.25,Product_C4FWF,Delivered,563.91,TN7I4R0Z,Not Returned,2023-12-15,Pending,Event_RQKH4,27.17
TSH59PQ1AV,PECRFBLB,Air,"3FSZ84YLSW Street, City, Country",2023-12-15,383.99,Product_INFGG,In Transit,211.94,7FOTH9AP,Not Returned,2023-12-15,Pending,Event_IIWT0,43.85
K2QO7QHJA2,PO577YSJ,Land,"X5I0UCADB2 Street, City, Country",2023-12-20,307.65,Product_GSNNL,In Transit,703.28,LBUQN1KH,Not Returned,2023-12-20,Pending,Event_YBU8R,26.53
F6L2KWC6I0,N4UPB4RD,Air,"SQTC5SZF3H Street, City, Country",2023-12-15,117.64,Product_V3PPA,In Transit,490.72,BNLHRR7S,Not Returned,2023-12-10,Pending,Event_TJL8W,29.88
GSABXM050X,PX19DL8I,Sea,"QBOZWUX9PT Street, City, Country",2023-12-10,439.75,Product_GG6KI,In Transit,997.76,AEU268JZ,Returned,2023-12-20,Cleared,Event_AMGCZ,37.25
OKMKPPG3RL,SHA8HDN3,Air,"W10BEJH7M6 Street, City, Country",2023-12-20,340.34,Product_RQIKU,Delivered,747.15,5JY3G3AT,Not Returned,2023-12-10,Cleared,Event_XNE2F,24.07
A6Z6OJBQKD,Q27W73GS,Sea,"TRDFF83MTC Street, City, Country",2023-12-20,166.32,Product_0CPXI,Shipped,983.34,QG5SLDB7,Returned,2023-12-20,Pending,Event_D2BWV,16.42
HMIFDCOQR9,6ACO2LC4,Air,"FE9O2TAWHD Street, City, Country",2023-12-10,464.27,Product_C45Q1,In Transit,764.57,VQQWHDT3,Returned,2023-12-10,Pending,Event_FNP2E,37.17
UBLHMR7HIC,CY3NCT5G,Sea,"UQWKA2PL1K Street, City, Country",2023-12-15,496.11,Product_LW994,In Transit,892.91,BGT8YBG9,Returned,2023-12-15,Cleared,Event_12VQ2,12.63
E05V0ZL9PF,CX0TKZ3N,Air,"2WZA581OI5 Street, City, Country",2023-12-15,95.97,Product_LEK85,Shipped,84.17,RJV6PFZO,Returned,2023-12-15,Pending,Event_AB06X,21.17
INWA7CPDIC,8PVXZF2T,Air,"9F3AF1FZA0 Street, City, Country",2023-12-20,143.27,Product_SMYU6,Delivered,691.18,807RK6ZK,Returned,2023-12-20,Pending,Event_CX84Z,28.24
GVK7SH002F,4AZZ37F4,Air,"9E5OU6O7WP Street, City, Country",2023-12-15,198.06,Product_XRT2V,Delivered,113.08,YVXZXIMC,Not Returned,2023-12-20,Pending,Event_TXA5Q,41.3
ZY4SBQQOUT,F0B4KAD5,Land,"XTLZZ8XFH0 Street, City, Country",2023-12-20,175.18,Product_X18WD,In Transit,605.07,U9AB0POE,Not Returned,2023-12-15,Cleared,Event_0MIVB,29.73
ECUD36BRPN,7DE5H5IH,Air,"A6U3ETUHC9 Street, City, Country",2023-12-20,74.24,Product_U0FXV,Shipped,147.02,SCGZWPBJ,Not Returned,2023-12-15,Pending,Event_AJUW7,19.68
OC7FM9UVZN,GUV78W60,Land,"TSPBKE7N6E Street, City, Country",2023-12-15,58.35,Product_FUA03,In Transit,71.97,K047APJA,Returned,2023-12-10,Pending,Event_ZJZI1,27.87
TZ62EDPY37,5XSIDCNM,Sea,"GTMARHFLWI Street, City, Country",2023-12-20,318.25,Product_1MZ65,In Transit,348.54,UR4DRTRP,Returned,2023-12-10,Pending,Event_MD1PV,16.6
2EN7TDX0B0,5P1TTF07,Sea,"BTU19OEWY8 Street, City, Country",2023-12-10,330.67,Product_95077,In Transit,219.59,D9UGRWGT,Not Returned,2023-12-15,Cleared,Event_GWTES,48.71
UK3NLEYMVD,0I4RNF3W,Sea,"HESADA491F Street, City, Country",2023-12-15,435.54,Product_NF0W5,Shipped,52.45,PPDKPZID,Not Returned,2023-12-20,Pending,Event_H1L5Z,39.06
UYBYFZ9658,EMUOU777,Land,"ZH4Y7H6WA3 Street, City, Country",2023-12-20,211.48,Product_SQ80B,In Transit,318.05,WCKKP89D,Returned,2023-12-15,Cleared,Event_G2LMI,20.34
S4K3SZFU6N,NGTBZL4B,Land,"XEBS8658VC Street, City, Country",2023-12-10,401.25,Product_BVG4K,In Transit,777.32,BOWAQQHE,Not Returned,2023-12-15,Cleared,Event_WN4WB,46.8
ER3K5XLC9V,ILSZIVSB,Air,"V3BN5DXNX4 Street, City, Country",2023-12-10,287.75,Product_Y0F9V,Delivered,673.66,XJDK0AR2,Not Returned,2023-12-20,Cleared,Event_IYAL6,16.61
PIJM9WV65H,2U52G513,Sea,"T11YWPUDH9 Street, City, Country",2023-12-15,67.64,Product_E25YW,Shipped,798.8,QZ31LM7Q,Returned,2023-12-10,Cleared,Event_ABSB3,12.04
N66JMY1G39,UVBGXDQI,Air,"H8HXJ042R6 Street, City, Country",2023-12-20,393.01,Product_B7X40,In Transit,336.12,CEWB0GX8,Not Returned,2023-12-15,Pending,Event_MWTB2,47.6
DMGS86W6MX,S6VGTUVB,Sea,"TVZAKJW0UV Street, City, Country",2023-12-20,481.08,Product_N5U76,Delivered,389.2,9GFIQV7G,Returned,2023-12-15,Cleared,Event_3PGTS,47.34
